ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,In stock?,Stock,Backorders allowed?,Sold individually?,Regular price,Categories,Images
581,variation,MT01-S-Gray,Erikssen CoolTech&trade; Fitness Tank-S-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt01-gray_main.jpg
582,variation,MT01-S-Orange,Erikssen CoolTech&trade; Fitness Tank-S-Orange,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt01-orange_main.jpg
583,variation,MT01-S-Red,Erikssen CoolTech&trade; Fitness Tank-S-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt01-red_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt01-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt01-red_back.jpg"
590,variation,MT01-XL-Gray,Erikssen CoolTech&trade; Fitness Tank-XL-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt01-gray_main.jpg
591,variation,MT01-XL-Orange,Erikssen CoolTech&trade; Fitness Tank-XL-Orange,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt01-orange_main.jpg
592,variation,MT01-XL-Red,Erikssen CoolTech&trade; Fitness Tank-XL-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt01-red_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt01-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt01-red_back.jpg"
578,variation,MT01-XS-Gray,Erikssen CoolTech&trade; Fitness Tank-XS-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt01-gray_main.jpg
579,variation,MT01-XS-Orange,Erikssen CoolTech&trade; Fitness Tank-XS-Orange,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt01-orange_main.jpg
580,variation,MT01-XS-Red,Erikssen CoolTech&trade; Fitness Tank-XS-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt01-red_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt01-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt01-red_back.jpg"
609,variable,MT02,Tristan Endurance Tank,1,0,visible,1,0,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt02-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_back.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_sideb.jpg"
603,variation,MT02-L-Gray,Tristan Endurance Tank-L-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-gray_main.jpg
604,variation,MT02-L-Red,Tristan Endurance Tank-L-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-red_main.jpg
605,variation,MT02-L-White,Tristan Endurance Tank-L-White,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt02-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_back.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_sideb.jpg"
600,variation,MT02-M-Gray,Tristan Endurance Tank-M-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-gray_main.jpg
601,variation,MT02-M-Red,Tristan Endurance Tank-M-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-red_main.jpg
602,variation,MT02-M-White,Tristan Endurance Tank-M-White,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt02-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_back.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_sideb.jpg"
597,variation,MT02-S-Gray,Tristan Endurance Tank-S-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-gray_main.jpg
598,variation,MT02-S-Red,Tristan Endurance Tank-S-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-red_main.jpg
599,variation,MT02-S-White,Tristan Endurance Tank-S-White,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt02-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_back.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_sideb.jpg"
606,variation,MT02-XL-Gray,Tristan Endurance Tank-XL-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-gray_main.jpg
607,variation,MT02-XL-Red,Tristan Endurance Tank-XL-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-red_main.jpg
608,variation,MT02-XL-White,Tristan Endurance Tank-XL-White,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt02-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_back.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_sideb.jpg"
594,variation,MT02-XS-Gray,Tristan Endurance Tank-XS-Gray,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-gray_main.jpg
595,variation,MT02-XS-Red,Tristan Endurance Tank-XS-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt02-red_main.jpg
596,variation,MT02-XS-White,Tristan Endurance Tank-XS-White,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt02-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_back.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt02-white_sideb.jpg"
625,variable,MT03,Primo Endurance Tank,1,0,visible,1,0,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-red_main.jpg
619,variation,MT03-L-Blue,Primo Endurance Tank-L-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-blue_main.jpg
620,variation,MT03-L-Red,Primo Endurance Tank-L-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-red_main.jpg
621,variation,MT03-L-Yellow,Primo Endurance Tank-L-Yellow,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-yellow_main.jpg
616,variation,MT03-M-Blue,Primo Endurance Tank-M-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-blue_main.jpg
617,variation,MT03-M-Red,Primo Endurance Tank-M-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-red_main.jpg
618,variation,MT03-M-Yellow,Primo Endurance Tank-M-Yellow,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-yellow_main.jpg
613,variation,MT03-S-Blue,Primo Endurance Tank-S-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-blue_main.jpg
614,variation,MT03-S-Red,Primo Endurance Tank-S-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-red_main.jpg
615,variation,MT03-S-Yellow,Primo Endurance Tank-S-Yellow,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-yellow_main.jpg
622,variation,MT03-XL-Blue,Primo Endurance Tank-XL-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-blue_main.jpg
623,variation,MT03-XL-Red,Primo Endurance Tank-XL-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-red_main.jpg
624,variation,MT03-XL-Yellow,Primo Endurance Tank-XL-Yellow,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-yellow_main.jpg
610,variation,MT03-XS-Blue,Primo Endurance Tank-XS-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-blue_main.jpg
611,variation,MT03-XS-Red,Primo Endurance Tank-XS-Red,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-red_main.jpg
612,variation,MT03-XS-Yellow,Primo Endurance Tank-XS-Yellow,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,http://eimages.valtim.com/acme-images/product/m/t/mt03-yellow_main.jpg
631,variable,MT04,Helios Endurance Tank,1,0,visible,1,0,0,0,32,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_back.jpg"
629,variation,MT04-L-Blue,Helios Endurance Tank-L-Blue,1,0,visible,1,100,0,0,32,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_back.jpg"
628,variation,MT04-M-Blue,Helios Endurance Tank-M-Blue,1,0,visible,1,100,0,0,32,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_back.jpg"
627,variation,MT04-S-Blue,Helios Endurance Tank-S-Blue,1,0,visible,1,100,0,0,32,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_back.jpg"
630,variation,MT04-XL-Blue,Helios Endurance Tank-XL-Blue,1,0,visible,1,100,0,0,32,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_back.jpg"
626,variation,MT04-XS-Blue,Helios Endurance Tank-XS-Blue,1,0,visible,1,100,0,0,32,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt04-blue_back.jpg"
637,variable,MT05,Rocco Gym Tank,1,0,visible,1,0,0,0,24,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_back.jpg"
635,variation,MT05-L-Blue,Rocco Gym Tank-L-Blue,1,0,visible,1,100,0,0,24,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_back.jpg"
634,variation,MT05-M-Blue,Rocco Gym Tank-M-Blue,1,0,visible,1,100,0,0,24,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_back.jpg"
633,variation,MT05-S-Blue,Rocco Gym Tank-S-Blue,1,0,visible,1,100,0,0,24,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_back.jpg"
636,variation,MT05-XL-Blue,Rocco Gym Tank-XL-Blue,1,0,visible,1,100,0,0,24,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_back.jpg"
632,variation,MT05-XS-Blue,Rocco Gym Tank-XS-Blue,1,0,visible,1,100,0,0,24,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt05-blue_back.jpg"
643,variable,MT06,Vulcan Weightlifting Tank,1,0,visible,1,0,0,0,28,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt06-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt06-black_back.jpg"
641,variation,MT06-L-Black,Vulcan Weightlifting Tank-L-Black,1,0,visible,1,100,0,0,28,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt06-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt06-black_back.jpg"
640,variation,MT06-M-Black,Vulcan Weightlifting Tank-M-Black,1,0,visible,1,100,0,0,28,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt06-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt06-black_back.jpg"
639,variation,MT06-S-Black,Vulcan Weightlifting Tank-S-Black,1,0,visible,1,100,0,0,28,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt06-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt06-black_back.jpg"
642,variation,MT06-XL-Black,Vulcan Weightlifting Tank-XL-Black,1,0,visible,1,100,0,0,28,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt06-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt06-black_back.jpg"
638,variation,MT06-XS-Black,Vulcan Weightlifting Tank-XS-Black,1,0,visible,1,100,0,0,28,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt06-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt06-black_back.jpg"
649,variable,MT07,Argus All-Weather Tank,1,0,visible,1,0,0,0,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_back.jpg"
647,variation,MT07-L-Gray,Argus All-Weather Tank-L-Gray,1,0,visible,1,100,0,0,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_back.jpg"
646,variation,MT07-M-Gray,Argus All-Weather Tank-M-Gray,1,0,visible,1,100,0,0,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_back.jpg"
645,variation,MT07-S-Gray,Argus All-Weather Tank-S-Gray,1,0,visible,1,100,0,0,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_back.jpg"
648,variation,MT07-XL-Gray,Argus All-Weather Tank-XL-Gray,1,0,visible,1,100,0,0,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_back.jpg"
644,variation,MT07-XS-Gray,Argus All-Weather Tank-XS-Gray,1,0,visible,1,100,0,0,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt07-gray_back.jpg"
655,variable,MT08,Sparta Gym Tank,1,0,visible,1,0,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt08-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_back.jpg"
653,variation,MT08-L-Green,Sparta Gym Tank-L-Green,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt08-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_back.jpg"
652,variation,MT08-M-Green,Sparta Gym Tank-M-Green,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt08-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_back.jpg"
651,variation,MT08-S-Green,Sparta Gym Tank-S-Green,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt08-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_back.jpg"
654,variation,MT08-XL-Green,Sparta Gym Tank-XL-Green,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt08-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_back.jpg"
650,variation,MT08-XS-Green,Sparta Gym Tank-XS-Green,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt08-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt08-green_back.jpg"
661,variable,MT09,Sinbad Fitness Tank,1,0,visible,1,0,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_back.jpg"
659,variation,MT09-L-Blue,Sinbad Fitness Tank-L-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_back.jpg"
658,variation,MT09-M-Blue,Sinbad Fitness Tank-M-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_back.jpg"
657,variation,MT09-S-Blue,Sinbad Fitness Tank-S-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_back.jpg"
660,variation,MT09-XL-Blue,Sinbad Fitness Tank-XL-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_back.jpg"
656,variation,MT09-XS-Blue,Sinbad Fitness Tank-XS-Blue,1,0,visible,1,100,0,0,29,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt09-blue_back.jpg"
667,variable,MT10,Tiberius Gym Tank,1,0,visible,1,0,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_back.jpg"
665,variation,MT10-L-Yellow,Tiberius Gym Tank-L-Yellow,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_back.jpg"
664,variation,MT10-M-Yellow,Tiberius Gym Tank-M-Yellow,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_back.jpg"
663,variation,MT10-S-Yellow,Tiberius Gym Tank-S-Yellow,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_back.jpg"
666,variation,MT10-XL-Yellow,Tiberius Gym Tank-XL-Yellow,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_back.jpg"
662,variation,MT10-XS-Yellow,Tiberius Gym Tank-XS-Yellow,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt10-yellow_back.jpg"
673,variable,MT11,Atlas Fitness Tank,1,0,visible,1,0,0,0,18,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_back.jpg"
671,variation,MT11-L-Blue,Atlas Fitness Tank-L-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_back.jpg"
670,variation,MT11-M-Blue,Atlas Fitness Tank-M-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_back.jpg"
669,variation,MT11-S-Blue,Atlas Fitness Tank-S-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_back.jpg"
672,variation,MT11-XL-Blue,Atlas Fitness Tank-XL-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_back.jpg"
668,variation,MT11-XS-Blue,Atlas Fitness Tank-XS-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt11-blue_back.jpg"
679,variable,MT12,Cassius Sparring Tank,1,0,visible,1,0,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_back.jpg"
677,variation,MT12-L-Blue,Cassius Sparring Tank-L-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_back.jpg"
676,variation,MT12-M-Blue,Cassius Sparring Tank-M-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_back.jpg"
675,variation,MT12-S-Blue,Cassius Sparring Tank-S-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_back.jpg"
678,variation,MT12-XL-Blue,Cassius Sparring Tank-XL-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_back.jpg"
674,variation,MT12-XS-Blue,Cassius Sparring Tank-XS-Blue,1,0,visible,1,100,0,0,18,Clothing>Men>Tops>Tanks,"http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/t/mt12-blue_back.jpg"
1559,variable,WB01,Electra Bra Top,1,0,visible,1,0,0,0,39,Clothing>Women>Tops>Bras & Tanks|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/b/wb01-gray_main.jpg,http://eimages.valtim.com/acme-images/product/w/b/wb01-gray_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/b/wb01-gray_back.jpg"
